"","price","date_sold","suburb","num_bath","num_bed","num_parking","property_size","type","suburb_population","suburb_median_income","suburb_sqkm","suburb_lat","suburb_lng","suburb_elevation","cash_rate","property_inflation_index","km_from_cbd","year","type_grouped","price_per_size"
"4629",532000,2020-06-30,"Campbelltown",1,3,0,556,"House",12566,30628,11.391,-34.06338,150.80766,65,0.25,167.6,43.19,"2020","House",956.834532374101
"4630",1825000,2020-07-13,"Greenhills Beach",0,0,0,712,"Vacant land",792,59592,0.539,-34.03624,151.1585,6,0.25,167.6,19.56,"2020","others",2563.20224719101
"4631",1080000,2020-07-13,"Roselands",2,5,0,740,"House",11579,28288,2.745,-33.93329,151.07526,54,0.25,167.6,14.57,"2020","House",1459.45945945946
"4632",685000,2020-07-13,"Rooty Hill",1,3,1,565,"House",14704,33176,6.808,-33.77213,150.845,43,0.25,167.6,35.32,"2020","House",1212.38938053097
"4633",2200000,2020-07-14,"Homebush",3,5,2,689,"House",7007,37908,2.503,-33.86058,151.07927,17,0.25,167.6,12.1,"2020","House",3193.03338171263
"4634",2000000,2020-07-14,"Curl Curl",1,3,1,455,"House",2414,53612,1.276,-33.76971,151.28907,19,0.25,167.6,12.88,"2020","House",4395.6043956044
"4635",1085000,2020-07-14,"Glenwood",2,4,2,550,"House",16130,40820,5.119,-33.73755,150.93545,84,0.25,167.6,29.09,"2020","House",1972.72727272727
"4636",850000,2020-07-14,"Narrabeen",2,2,1,109,"Apartment / Unit / Flat",8207,48932,2.197,-33.71505,151.29588,0,0.25,167.6,18.45,"2020","Apartment / Unit / Flat",7798.16513761468
"4637",772000,2020-07-14,"Mount Annan",2,4,2,561,"House",11703,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,"2020","House",1376.11408199643
"4638",618000,2020-07-14,"Mount Annan",1,3,2,575,"House",11703,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,"2020","House",1074.78260869565
"4639",430000,2020-07-14,"Blue Haven",1,3,1,430,"House",6378,29796,2.525,-33.21142,151.50349,13,0.25,167.6,77.47,"2020","House",1000
"4640",3950000,2020-07-15,"Longueville",3,5,0,575,"House",2060,72904,0.993,-33.82863,151.16811,44,0.25,167.6,5.6,"2020","House",6869.5652173913
"4641",1372500,2020-07-15,"Mount Kuring-Gai",2,5,0,946,"House",1708,39416,10.577,-33.64323,151.13915,217,0.25,167.6,25.47,"2020","House",1450.84566596195
"4642",1010000,2020-07-15,"Mount Riverview",2,4,3,790,"House",3034,41704,3.009,-33.72773,150.63789,238,0.25,167.6,55.12,"2020","House",1278.48101265823
"4643",900000,2020-07-15,"Mount Annan",2,4,2,603,"House",11703,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,"2020","House",1492.53731343284
"4644",2900000,2020-07-16,"Roseville Chase",3,6,4,765,"House",1616,52728,1.265,-33.77471,151.20025,64,0.25,167.6,10.07,"2020","House",3790.84967320261
"4645",1775000,2020-07-16,"West Pymble",2,4,2,1043,"House",5298,48672,3.684,-33.76365,151.12999,80,0.25,167.6,13.47,"2020","House",1701.82166826462
"4646",945000,2020-07-16,"Wamberal",2,5,2,607,"House",6550,41496,8.769,-33.41339,151.43838,95,0.25,167.6,54.41,"2020","House",1556.83690280066
"4647",680000,2020-07-16,"Zetland",1,1,0,61,"Apartment / Unit / Flat",10078,45604,0.805,-33.90769,151.2083,23,0.25,167.6,4.72,"2020","Apartment / Unit / Flat",11147.5409836066
"4648",3650000,2020-07-17,"Riverstone",5,7,3,6600,"House",7247,36764,22.465,-33.66886,150.85969,28,0.25,167.6,39.07,"2020","House",553.030303030303
"4649",2765000,2020-07-17,"Clontarf",2,5,4,726,"House",1737,59280,0.86,-33.80794,151.25683,72,0.25,167.6,7.69,"2020","House",3808.53994490358
"4650",2400000,2020-07-17,"North Ryde",3,4,0,601,"House",10860,36712,5.36,-33.79673,151.1332,59,0.25,167.6,10.39,"2020","House",3993.34442595674
"4651",1870000,2020-07-17,"Chatswood",1,4,2,645,"House",24913,38324,5.01,-33.7958,151.18087,108,0.25,167.6,8.15,"2020","House",2899.22480620155
"4652",1870000,2020-07-17,"Chatswood",1,4,0,645,"House",24913,38324,5.01,-33.7958,151.18087,108,0.25,167.6,8.15,"2020","House",2899.22480620155
"4653",1800000,2020-07-17,"Seaforth",2,4,4,485,"House",7139,55224,3.108,-33.79114,151.2431,86,0.25,167.6,8.76,"2020","House",3711.34020618557
"4654",1720000,2020-07-17,"Killarney Heights",2,4,2,696,"House",4469,43836,4.244,-33.7725,151.22111,105,0.25,167.6,10.33,"2020","House",2471.26436781609
"4655",1700000,2020-07-17,"Killarney Heights",0,0,0,797,"House",4469,43836,4.244,-33.7725,151.22111,105,0.25,167.6,10.33,"2020","House",2132.99874529486
"4656",1380000,2020-07-17,"Wamberal",3,4,2,726,"House",6550,41496,8.769,-33.41339,151.43838,95,0.25,167.6,54.41,"2020","House",1900.82644628099
"4657",1260000,2020-07-17,"Hardys Bay",2,4,2,4281,"House",227,35828,0.606,-33.52699,151.35541,44,0.25,167.6,39.86,"2020","House",294.323756131745
"4658",1205500,2020-07-17,"Taren Point",1,3,2,562,"House",1734,36296,1.359,-34.01833,151.12465,8,0.25,167.6,18.73,"2020","House",2145.01779359431
"4659",1200000,2020-07-17,"Hillsdale",2,4,2,282,"Townhouse",5501,34736,0.546,-33.95297,151.22753,20,0.25,167.6,9.88,"2020","Townhouse",4255.31914893617
"4660",990000,2020-07-17,"Wamberal",2,4,3,689,"House",6550,41496,8.769,-33.41339,151.43838,95,0.25,167.6,54.41,"2020","House",1436.86502177068
"4661",870000,2020-07-17,"Sylvania",2,3,0,205,"Townhouse",10479,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,"2020","Townhouse",4243.90243902439
"4662",783000,2020-07-17,"Long Jetty",2,3,0,297,"Semi-Detached",6390,28288,2.539,-33.35917,151.48543,10,0.25,167.6,61.67,"2020","others",2636.36363636364
"4663",4700000,2020-07-18,"Clontarf",3,5,2,1024,"House",1737,59280,0.86,-33.80794,151.25683,72,0.25,167.6,7.69,"2020","House",4589.84375
"4664",2800000,2020-07-18,"Concord",2,3,2,897,"House",14533,39052,5.058,-33.85608,151.10677,6,0.25,167.6,9.6,"2020","House",3121.51616499443
"4665",2150000,2020-07-18,"Grays Point",3,5,6,974,"House",3125,47268,1.319,-34.05591,151.08069,11,0.25,167.6,24.3,"2020","House",2207.39219712526
"4666",2100000,2020-07-18,"The Entrance North",2,5,2,695,"House",1474,31148,1.018,-33.33333,151.50775,0,0.25,167.6,65.14,"2020","House",3021.58273381295
"4667",1930000,2020-07-18,"Putney",2,4,2,672,"House",4107,44876,1.508,-33.8268,151.10602,35,0.25,167.6,10.51,"2020","House",2872.02380952381
"4668",1365000,2020-07-18,"Malabar",1,2,1,341,"House",5420,36088,3.574,-33.96419,151.25386,8,0.25,167.6,11.71,"2020","House",4002.93255131965
"4669",700000,2020-07-18,"Mount Annan",2,4,2,543,"House",11703,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,"2020","House",1289.13443830571
"4670",2050000,2020-07-20,"Freshwater",1,4,2,600,"House",8866,57044,1.782,-33.77603,151.28481,18,0.25,167.6,12.07,"2020","House",3416.66666666667
"4671",2014000,2020-07-20,"Arncliffe",2,4,2,1385,"House",10590,32708,2.943,-33.93868,151.14572,32,0.25,167.6,10.09,"2020","House",1454.15162454874
"4672",1280000,2020-07-20,"Sylvania",3,5,2,610,"House",10479,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,"2020","House",2098.3606557377
"4673",857500,2020-07-20,"Mount Annan",3,4,2,600,"House",11703,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,"2020","House",1429.16666666667
"4674",2500000,2020-07-21,"Breakfast Point",3,4,3,243,"Apartment / Unit / Flat",4188,58188,0.524,-33.84282,151.11092,16,0.25,167.6,9.49,"2020","Apartment / Unit / Flat",10288.0658436214
"4675",1285000,2020-07-21,"The Entrance",6,6,5,911,"House",4006,26572,1.655,-33.34383,151.4961,15,0.25,167.6,63.63,"2020","House",1410.53787047201
"4676",1180000,2020-07-21,"Ultimo",1,2,0,57,"Terrace",8845,20072,0.559,-33.87941,151.19845,23,0.25,167.6,1.9,"2020","others",20701.7543859649
"4677",530000,2020-07-21,"Blue Haven",2,4,2,546,"House",6378,29796,2.525,-33.21142,151.50349,13,0.25,167.6,77.47,"2020","House",970.695970695971
"4678",380000,2020-07-21,"Narara",0,0,0,964,"Vacant land",7934,34632,8.242,-33.39553,151.33681,10,0.25,167.6,53.4,"2020","others",394.190871369295
"4679",1850000,2020-07-22,"Killarney Heights",2,4,2,822,"House",4469,43836,4.244,-33.7725,151.22111,105,0.25,167.6,10.33,"2020","House",2250.60827250608
"4680",1680000,2020-07-22,"Kyeemagh",3,3,2,474,"House",919,34528,0.597,-33.9488,151.16043,6,0.25,167.6,10.35,"2020","House",3544.30379746835
"4681",1316000,2020-07-22,"Mount Kuring-Gai",3,6,3,866,"House",1708,39416,10.577,-33.64323,151.13915,217,0.25,167.6,25.47,"2020","House",1519.63048498845
"4682",832000,2020-07-22,"Long Jetty",2,5,1,677,"House",6390,28288,2.539,-33.35917,151.48543,10,0.25,167.6,61.67,"2020","House",1228.95125553914
"4683",1900000,2020-07-23,"Beaconsfield",3,4,1,135,"House",987,62244,0.173,-33.91151,151.20017,20,0.25,167.6,5.22,"2020","House",14074.0740740741
"4684",1600000,2020-07-23,"Point Frederick",3,5,3,1067,"House",1927,36868,0.596,-33.44184,151.34373,8,0.25,167.6,48.56,"2020","House",1499.53139643861
"4685",1295000,2020-07-23,"Hornsby",3,5,2,860,"House",22168,38792,8.386,-33.69724,151.10055,187,0.25,167.6,21.2,"2020","House",1505.81395348837
"4686",985000,2020-07-23,"Mount Annan",2,6,2,1051,"House",11703,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,"2020","House",937.202664129401
"4687",750000,2020-07-23,"Mount Annan",2,4,2,544,"House",11703,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,"2020","House",1378.67647058824
"4688",690000,2020-07-23,"Narara",2,4,2,657,"House",7934,34632,8.242,-33.39553,151.33681,10,0.25,167.6,53.4,"2020","House",1050.22831050228
"4689",500000,2020-07-23,"Narara",1,3,1,525,"House",7934,34632,8.242,-33.39553,151.33681,10,0.25,167.6,53.4,"2020","House",952.380952380952
"4690",475000,2020-07-23,"Penrith",2,2,1,110,"Apartment / Unit / Flat",13295,32240,12.202,-33.74515,150.68955,26,0.25,167.6,49.99,"2020","Apartment / Unit / Flat",4318.18181818182
"4691",2300000,2020-07-24,"Cheltenham",2,5,2,1104,"House",2243,48152,1.654,-33.75721,151.0782,110,0.25,167.6,17.09,"2020","House",2083.33333333333
"4692",1920000,2020-07-24,"Elanora Heights",3,6,2,689,"House",4357,44460,3.877,-33.70172,151.27318,105,0.25,167.6,19.05,"2020","House",2786.6473149492
"4693",1810000,2020-07-24,"Cherrybrook",2,4,2,894,"House",18765,39936,8.26,-33.72178,151.04593,156,0.25,167.6,21.99,"2020","House",2024.60850111857
"4694",1700000,2020-07-24,"Elanora Heights",3,4,2,590,"House",4357,44460,3.877,-33.70172,151.27318,105,0.25,167.6,19.05,"2020","House",2881.35593220339
"4695",1510000,2020-07-24,"Campbelltown",5,5,2,709,"House",12566,30628,11.391,-34.06338,150.80766,65,0.25,167.6,43.19,"2020","House",2129.76022566996
"4696",850000,2020-07-24,"Mount Annan",3,5,2,560,"House",11703,43680,10.226,-34.06403,150.76318,115,0.25,167.6,46.81,"2020","House",1517.85714285714
"4697",750000,2020-07-24,"Hamlyn Terrace",3,4,2,536,"House",6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13,"2020","House",1399.25373134328
"4698",720000,2020-07-24,"Long Jetty",1,3,2,506,"House",6390,28288,2.539,-33.35917,151.48543,10,0.25,167.6,61.67,"2020","House",1422.92490118577
"4699",705000,2020-07-24,"Hamlyn Terrace",3,5,2,602,"House",6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13,"2020","House",1171.09634551495
"4700",400000,2020-07-24,"Penrith",1,2,1,2257,"Apartment / Unit / Flat",13295,32240,12.202,-33.74515,150.68955,26,0.25,167.6,49.99,"2020","Apartment / Unit / Flat",177.226406734603
"4701",2150000,2020-07-25,"Como",2,3,1,1138,"House",3977,49296,1.598,-34.00258,151.0648,42,0.25,167.6,20.31,"2020","House",1889.27943760984
"4702",1400000,2020-07-25,"Lidcombe",4,6,3,613,"House",19627,27248,6.805,-33.86491,151.04789,28,0.25,167.6,14.99,"2020","House",2283.84991843393
"4703",1230000,2020-07-25,"Chain Valley Bay",2,4,4,683,"House",2459,24596,5.598,-33.16376,151.57299,20,0.25,167.6,84.79,"2020","House",1800.878477306
"4704",1190000,2020-07-25,"Botany",1,2,2,310,"House",10817,46800,3.211,-33.94907,151.19881,6,0.25,167.6,9.37,"2020","House",3838.70967741935
"4705",1130000,2020-07-25,"Wamberal",2,4,4,809,"House",6550,41496,8.769,-33.41339,151.43838,95,0.25,167.6,54.41,"2020","House",1396.78615574784
"4706",1078000,2020-07-25,"Lidcombe",2,3,1,488,"House",19627,27248,6.805,-33.86491,151.04789,28,0.25,167.6,14.99,"2020","House",2209.01639344262
"4707",1038000,2020-07-25,"Kirrawee",2,4,1,569,"House",9278,39052,3.553,-34.0332,151.07224,96,0.25,167.6,22.57,"2020","House",1824.25307557118
"4708",901000,2020-07-25,"Penrith",1,3,2,600,"House",13295,32240,12.202,-33.74515,150.68955,26,0.25,167.6,49.99,"2020","House",1501.66666666667
"4709",2070000,2020-07-27,"Oyster Bay",2,5,2,651,"House",5488,47736,2.101,-34.0069,151.08096,11,0.25,167.6,19.73,"2020","House",3179.72350230415
"4710",1450000,2020-07-27,"Norah Head",3,4,4,910,"House",1129,37180,4.25,-33.28409,151.56381,22,0.25,167.6,72.34,"2020","House",1593.40659340659
"4711",1400000,2020-07-27,"Carnes Hill",5,8,3,884,"House",2043,44096,1.32,-33.93761,150.84885,42,0.25,167.6,34.35,"2020","House",1583.71040723982
"4712",1350000,2020-07-27,"Ellis Lane",2,4,4,5110,"House",857,43784,3.576,-34.03421,150.679,73,0.25,167.6,52.54,"2020","House",264.187866927593
"4713",1100000,2020-07-27,"Chittaway Point",2,4,3,1290,"House",941,34320,1.624,-33.32251,151.44816,5,0.25,167.6,64.12,"2020","House",852.713178294574
"4714",1080000,2020-07-27,"Glenwood",2,4,2,450,"House",16130,40820,5.119,-33.73755,150.93545,84,0.25,167.6,29.09,"2020","House",2400
"4715",532000,2020-07-27,"Narara",1,3,1,531,"House",7934,34632,8.242,-33.39553,151.33681,10,0.25,167.6,53.4,"2020","House",1001.88323917137
"4716",2000000,2020-07-28,"Killarney Heights",3,6,4,696,"House",4469,43836,4.244,-33.7725,151.22111,105,0.25,167.6,10.33,"2020","House",2873.5632183908
"4717",1505000,2020-07-28,"Willoughby",1,2,1,440,"House",6540,55692,1.628,-33.80664,151.20155,90,0.25,167.6,6.53,"2020","House",3420.45454545455
"4718",1360000,2020-07-28,"Cherrybrook",2,4,2,796,"House",18765,39936,8.26,-33.72178,151.04593,156,0.25,167.6,21.99,"2020","House",1708.54271356784
"4719",1200000,2020-07-28,"Wentworthville",2,4,1,1031,"House",11318,34320,3.101,-33.80641,150.96973,26,0.25,167.6,23.17,"2020","House",1163.9185257032
"4720",1167075,2020-07-28,"Warrimoo",0,0,0,19350,"Vacant land",2450,43524,8.576,-33.7239,150.61735,210,0.25,167.6,57.07,"2020","others",60.3139534883721
"4721",1145000,2020-07-28,"Sylvania",2,4,2,607,"House",10479,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,"2020","House",1886.32619439868
"4722",1050000,2020-07-28,"Wamberal",2,4,1,1163,"House",6550,41496,8.769,-33.41339,151.43838,95,0.25,167.6,54.41,"2020","House",902.837489251935
"4723",740000,2020-07-28,"Narara",2,5,2,797,"House",7934,34632,8.242,-33.39553,151.33681,10,0.25,167.6,53.4,"2020","House",928.481806775408
"4724",368750,2020-07-28,"Gregory Hills",0,0,0,343,"Vacant land",4985,51116,6.388,-34.02724,150.77608,117,0.25,167.6,43.95,"2020","others",1075.07288629738
"4725",2100000,2020-07-29,"La Perouse",1,3,1,360,"House",399,33124,1.755,-33.99151,151.24014,50,0.25,167.6,14.29,"2020","House",5833.33333333333
"4726",1160000,2020-07-29,"Hornsby",2,4,1,695,"House",22168,38792,8.386,-33.69724,151.10055,187,0.25,167.6,21.2,"2020","House",1669.06474820144
"4727",2000000,2020-07-30,"Hunters Hill",3,5,2,591,"House",9528,48828,3.632,-33.83054,151.14729,2,0.25,167.6,6.95,"2020","House",3384.09475465313
"4728",1870000,2020-07-30,"West Pymble",2,3,2,936,"House",5298,48672,3.684,-33.76365,151.12999,80,0.25,167.6,13.47,"2020","House",1997.86324786325
"4729",1820146,2020-07-30,"Killarney Heights",1,3,2,696,"House",4469,43836,4.244,-33.7725,151.22111,105,0.25,167.6,10.33,"2020","House",2615.15229885057
"4730",1635000,2020-07-30,"Dolans Bay",2,3,4,572,"Villa",598,46800,0.259,-34.06337,151.12578,26,0.25,167.6,23.32,"2020","others",2858.39160839161
"4731",1186000,2020-07-30,"Sylvania",1,3,3,697,"House",10479,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,"2020","House",1701.57819225251
"4732",1000000,2020-07-30,"Ettalong Beach",2,3,2,720,"House",4793,25792,1.777,-33.51595,151.33432,6,0.25,167.6,40.41,"2020","House",1388.88888888889
"4733",980000,2020-07-30,"Sylvania",2,4,3,721,"House",10479,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,"2020","House",1359.22330097087
"4734",685000,2020-07-30,"Hamlyn Terrace",2,4,2,400,"House",6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13,"2020","House",1712.5
"4735",360000,2020-07-30,"Liverpool",1,1,1,79,"Apartment / Unit / Flat",27084,24232,6.356,-33.92148,150.91654,15,0.25,167.6,27.85,"2020","Apartment / Unit / Flat",4556.96202531646
"4736",1350000,2020-07-31,"Hillsdale",1,2,4,547,"House",5501,34736,0.546,-33.95297,151.22753,20,0.25,167.6,9.88,"2020","House",2468.00731261426
"4737",1300000,2020-07-31,"Grasmere",2,4,4,4066,"House",1963,36244,5.438,-34.05634,150.6729,88,0.25,167.6,53.97,"2020","House",319.724545007378
"4738",1170000,2020-07-31,"Long Jetty",2,4,3,575,"House",6390,28288,2.539,-33.35917,151.48543,10,0.25,167.6,61.67,"2020","House",2034.78260869565
"4739",960000,2020-07-31,"Narara",2,5,2,710,"House",7934,34632,8.242,-33.39553,151.33681,10,0.25,167.6,53.4,"2020","House",1352.11267605634
"4740",755000,2020-07-31,"Rosebery",2,2,1,117,"Apartment / Unit / Flat",10117,42172,1.928,-33.91857,151.20485,18,0.25,167.6,5.94,"2020","Apartment / Unit / Flat",6452.99145299145
"4741",644000,2020-07-31,"Hamlyn Terrace",2,4,2,561,"House",6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13,"2020","House",1147.95008912656
"4742",343000,2020-07-31,"Narara",0,0,0,1429,"Vacant land",7934,34632,8.242,-33.39553,151.33681,10,0.25,167.6,53.4,"2020","others",240.027991602519
"4743",3300000,2020-08-13,"Clontarf",4,5,1,329,"House",1737,59280,0.86,-33.80794,151.25683,72,0.25,167.6,7.69,"2020","House",10030.3951367781
"4744",1700000,2020-08-13,"Beaconsfield",2,3,2,134,"House",987,62244,0.173,-33.91151,151.20017,20,0.25,167.6,5.22,"2020","House",12686.5671641791
"4745",1685000,2020-08-13,"Collaroy Plateau",2,3,1,423,"House",4767,45500,1.22,-33.73128,151.28955,96,0.25,167.6,16.58,"2020","House",3983.45153664303
"4746",1450000,2020-08-13,"Shelly Beach",3,5,2,753,"House",1318,33696,1.162,-33.36992,151.48476,27,0.25,167.6,60.56,"2020","House",1925.63081009296
"4747",1310000,2020-08-13,"Sylvania",3,4,2,314,"House",10479,37284,3.376,-34.01392,151.10109,20,0.25,167.6,19.33,"2020","House",4171.97452229299
"4748",1025000,2020-08-13,"Camperdown",2,2,0,195,"Apartment / Unit / Flat",10341,46228,1.517,-33.88889,151.18298,36,0.25,167.6,3.63,"2020","Apartment / Unit / Flat",5256.41025641026
"4749",570000,2020-08-13,"Hamlyn Terrace",2,3,1,287,"New House & Land",6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13,"2020","others",1986.06271777003
"4750",422500,2020-08-13,"St Marys",1,2,1,221,"Apartment / Unit / Flat",12195,32760,9.696,-33.75951,150.77085,29,0.25,167.6,42.31,"2020","Apartment / Unit / Flat",1911.76470588235
"4751",4500000,2020-08-14,"Strathfield",5,5,2,771,"House",25813,34424,6.572,-33.87913,151.08118,43,0.25,167.6,12.01,"2020","House",5836.57587548638
"4752",4305000,2020-08-14,"Palm Beach",3,5,2,622,"House",1593,54704,2.716,-33.59895,151.32589,0,0.25,167.6,31.42,"2020","House",6921.22186495177
"4753",4050000,2020-08-14,"Duffys Forest",3,4,3,2073,"House",474,46072,4.62,-33.67472,151.1894,174,0.25,167.6,21.21,"2020","House",1953.69030390738
"4754",2265000,2020-08-14,"Killcare",2,5,2,923,"House",473,38584,1.657,-33.52117,151.36366,6,0.25,167.6,40.73,"2020","House",2453.95449620802
"4755",1800000,2020-08-14,"Killcare",2,4,2,802,"House",473,38584,1.657,-33.52117,151.36366,6,0.25,167.6,40.73,"2020","House",2244.38902743142
"4756",1715000,2020-08-14,"Putney",2,4,2,369,"Townhouse",4107,44876,1.508,-33.8268,151.10602,35,0.25,167.6,10.51,"2020","Townhouse",4647.69647696477
"4757",1700011,2020-08-14,"Marsfield",2,4,1,642,"House",13297,32448,3.863,-33.77752,151.10509,87,0.25,167.6,13.73,"2020","House",2647.99221183801
"4758",1430000,2020-08-14,"Sylvania Waters",2,4,2,588,"House",3169,39572,1.06,-34.01864,151.11234,1,0.25,167.6,19.27,"2020","House",2431.97278911565
"4759",1200000,2020-08-14,"Voyager Point",3,5,3,576,"House",1668,51376,1.73,-33.95835,150.97397,5,0.25,167.6,24.14,"2020","House",2083.33333333333
"4760",1100000,2020-08-14,"Caddens",2,4,2,450,"House",1475,33540,1.693,-33.77096,150.73268,50,0.25,167.6,45.4,"2020","House",2444.44444444444
"4761",821000,2020-08-14,"Lidcombe",2,4,1,165,"Townhouse",19627,27248,6.805,-33.86491,151.04789,28,0.25,167.6,14.99,"2020","Townhouse",4975.75757575758
"4762",750000,2020-08-14,"Gregory Hills",2,4,2,375,"House",4985,51116,6.388,-34.02724,150.77608,117,0.25,167.6,43.95,"2020","House",2000
"4763",705000,2020-08-14,"Hamlyn Terrace",2,5,2,700,"House",6069,29952,5.215,-33.25323,151.47277,17,0.25,167.6,72.13,"2020","House",1007.14285714286
"4764",651000,2020-08-14,"Randwick",1,1,1,50,"Apartment / Unit / Flat",29986,57460,5.308,-33.91839,151.24013,68,0.25,167.6,6.53,"2020","Apartment / Unit / Flat",13020
"4765",630000,2020-08-14,"Penrith",1,3,2,670,"House",13295,32240,12.202,-33.74515,150.68955,26,0.25,167.6,49.99,"2020","House",940.298507462687
"4766",380000,2020-08-14,"St Marys",2,2,1,119,"Apartment / Unit / Flat",12195,32760,9.696,-33.75951,150.77085,29,0.25,167.6,42.31,"2020","Apartment / Unit / Flat",3193.27731092437
